id,poll_date,constituency_id,is_byelection,electorate,turnout,turnout_pc,turnout_pc_change,majority,majority_pc,majority_pc_change,winning_party,is_notional,is_gain,sitting_party,swing,swing_to,swing_from,winning_votes,winning_candidate_name,winning_candidate_id
1115251200000625,2005-05-05,E14001044,false,,46045,63.36,,6612,14.36,,C,false,true,,,,,,,
1273104000000629,2010-05-06,E14001048,false,76219,54528,71.54,3.7,13492,24.74,3.7,C,false,false,C,4.65,C,LD,28754,John Redwood,
1115251200000629,2005-05-05,E14001048,false,,47012,67.85,,7257,15.44,,C,true,true,,,,,22619,,
1273104000000630,2010-05-06,E14001049,false,59324,34894,58.82,3.76,2484,7.12,3.76,Lab,false,false,Lab,9,C,Lab,14448,Emma Reynolds,
1115251200000630,2005-05-05,E14001049,false,,34344,55.06,,8628,25.12,,Lab,true,true,,,,,18787,,
1273104000000631,2010-05-06,E14001050,false,60450,34707,57.41,5.12,6593,19,5.12,Lab,false,false,Lab,8.79,C,Lab,16505,Pat McFadden,
1115251200000631,2005-05-05,E14001050,false,,33650,52.29,,12309,36.58,,Lab,true,true,,,,,20025,,
1273104000000632,2010-05-06,E14001051,false,59160,40160,67.88,4.85,691,1.72,4.85,C,false,true,Lab,3.52,C,Lab,16344,Paul Uppal,
1115251200000632,2005-05-05,E14001051,false,,39793,63.03,,2114,5.31,,Lab,true,true,,,,,17288,,
1273104000000633,2010-05-06,E14001052,false,72831,48974,67.24,3.16,2982,6.09,3.16,C,false,true,Lab,6.43,C,Lab,19358,Robin Walker,
1115251200000631,2005-05-05,E14001050,false,,46388,64.09,,3144,6.78,,Lab,false,true,,,,,,,
1273104000000634,2010-05-06,E14000818,false,72171,50931,70.57,4,15864,31.15,4,C,false,false,C,0.04,C,LD,27770,Peter Luff,
1115251200000634,2005-05-05,E14000818,false,,47221,66.57,,12906,27.33,,C,true,true,,,,,24246,,
1273104000000635,2010-05-06,E14001035,false,73270,54093,73.83,3.8,6754,12.49,3.8,C,false,false,C,3.23,C,LD,27213,Harriett Baldwin,
1115251200000635,2005-05-05,E14001035,false,,50623,70.03,,3053,6.03,,C,true,true,,,,,22756,,
1273104000000636,2010-05-06,E14001053,false,59607,39259,65.86,3.38,4575,11.65,3.38,Lab,false,false,Lab,5.66,C,Lab,17865,Tony Cunningham,
1115251200000636,2005-05-05,E14001053,false,,35814,62.48,,8226,22.97,,Lab,true,true,,,,,18622,,
1273104000000637,2010-05-06,E14001054,false,72473,41701,57.54,3.25,4337,10.4,3.25,Lab,false,false,Lab,7.61,C,Lab,17892,Barbara Keeley,
1115251200000637,2005-05-05,E14001054,false,,39037,54.29,,10001,25.62,,Lab,true,true,,,,,20804,,
1273104000000638,2010-05-06,E14000682,false,74001,48397,65.4,3.55,11105,22.95,3.55,C,false,false,C,1.7,C,LD,23458,Tim Loughton,
1115251200000638,2005-05-05,E14000682,false,,44525,61.85,,8180,18.37,,C,true,true,,,,,19540,,
1273104000000639,2010-05-06,E14001055,false,75945,49123,64.68,2.72,11729,23.88,2.72,C,false,false,C,1.5,C,LD,25416,Peter Bottomley,
1115251200000639,2005-05-05,E14001055,false,,44924,61.96,,9383,20.89,,C,true,true,,,,,21391,,
1273104000000640,2010-05-06,E14000992,false,65544,45968,70.13,4.24,9450,20.56,4.24,C,false,false,C,8.85,C,Lab,21922,Mark Pritchard,
1115251200000640,2005-05-05,E14000992,false,,41624,65.89,,1187,2.85,,C,true,true,,,,,17531,,
1273104000000641,2010-05-06,W07000044,false,50872,32976,64.82,1.54,3658,11.09,1.54,Lab,false,false,Lab,5.67,LD,Lab,12161,Ian Lucas,
1115251200000639,2005-05-05,E14001055,false,,30385,63.28,,6819,22.44,,Lab,false,true,,,,,,,
1273104000000642,2010-05-06,E14001056,false,74502,48151,64.63,3.14,9560,19.85,3.14,C,false,false,C,4.83,LD,C,23423,Steven Baker,
1115251200000642,2005-05-05,E14001056,false,,43945,61.49,,7597,17.29,,C,true,true,,,,,20831,,
1273104000000644,2010-05-06,E14001058,false,76711,50899,66.35,2.41,2643,5.19,2.41,C,false,true,Ind CHC,7.35,C,Ind CHC,18793,Mark Garnier,
1115251200000644,2005-05-05,E14001058,false,,48506,63.94,,4613,9.51,,KHHC,true,true,,,,,18739,,
1273104000000643,2010-05-06,E14001057,false,71201,51308,72.06,8.77,15844,30.88,8.77,C,false,false,C,3.86,LD,C,26877,Ben Wallace,
1115251200000643,2005-05-05,E14001057,false,,43926,63.29,,12082,27.51,,C,true,true,,,,,24011,,
1273104000000645,2010-05-06,E14001059,false,79923,40751,50.99,0.57,7575,18.59,0.57,Lab,false,false,Lab,5.67,C,Lab,17987,Paul Goggins,
1115251200000642,2005-05-05,E14001056,false,,36184,50.42,,10827,29.92,,Lab,false,true,,,,,,,
1273104000000646,2010-05-06,E14001060,false,82314,57160,69.44,5.56,13036,22.81,5.56,LD,false,false,LD,2.74,LD,C,31843,David Laws,
1115251200000646,2005-05-05,E14001060,false,,50665,63.89,,8779,17.33,,LD,true,true,,,,,26076,,
1273104000000647,2010-05-06,W07000041,false,50075,34444,68.78,1.25,2461,7.14,1.25,Lab,false,false,Lab,1.82,Lab,PC,11490,Albert Owen,
1115251200000644,2005-05-05,E14001058,false,,35462,67.53,,1242,3.5,,Lab,false,true,,,,,,,
1273104000000648,2010-05-06,E14001061,false,74908,46483,62.05,1.42,6451,13.88,1.42,Lab,false,false,Lab,6.02,C,Lab,18573,Hugh Bayley,
1115251200000648,2005-05-05,E14001061,false,,39907,60.63,,10344,25.92,,Lab,true,true,,,,,19490,,
1273104000000649,2010-05-06,E14001062,false,74965,53300,71.1,6.69,3688,6.92,6.69,C,false,true,LD,3.68,C,LD,22912,Julian Sturdy,
1115251200000649,2005-05-05,E14001062,false,,46030,64.41,,203,0.44,,LD,true,true,,,,,16904,,
1273104000000650,2010-05-06,E14000683,false,80342,51254,63.79,2.6,13486,26.31,2.6,C,false,false,C,0.06,LD,C,24328,Greg Knight,
1115251200000650,2005-05-05,E14000683,false,,47195,61.2,,6284,13.31,,C,true,true,,,,,21410,,
